id,item,name,error,gold,prediction,gold_evidence,predicted_evidence
PPS-DEV-042,v3,실적제한 1배수 이상,FN,1,0,나. 최근 3년 이내 중고등학교 학생 대상 숙박이 들어간 국내 여행 1억원 이상의 실적이 있는 업체이어야 합니다.,
PPS-DEV-054,v3,실적제한 1배수 이상,FP,0,1,,"바. 공고일 기준 최근 5년간 국가, 지방자치단체, 공공기관, 민간에서 시행한 축제, 기념행사, 문화예술행사 등 단일용역 건으로 1억원 이상(부가세 포함)의 실적이 있는 업체"
PPS-DEV-141,v3,실적제한 1배수 이상,FP,0,1,,"다. 입찰공고일 전일 기준으로 최근 5년 이내 국가, 지방자치단체, 공공기관 또는 민간 발주한 단일 건으로 8억원(부가가치세 포함) 이상의 축제행사, 문화행사 또는 이와 유사한 행사 대행 완료 실적이 있는 업체"
PPS-DEV-170,v3,실적제한 1배수 이상,FP,0,1,,
PPS-DEV-175,v3,실적제한 1배수 이상,FP,0,1,,"최근 5년간 당해 용역과 동일한 용역의 이행실적 o 인정범위:“공고문 3.가”의 해당분야 완성(준공)된 용역이행실적 o 기준금액: 금99,000,000원(부가가치세 포함)"
PPS-DEV-05,v4,"고시금액 이상 특정기관, 특정실적",FP,0,1,,
PPS-DEV-06,v4,"고시금액 이상 특정기관, 특정실적",FN,1,0,다. 최근 5년간 국가기관이 발주한 국제회의 개최 대행 용역의 이행실적이 4억원 이상인 업체,
PPS-DEV-25,v4,"고시금액 이상 특정기관, 특정실적",FP,0,1,,"최근 10년 이내 국가 · 지방자치단체 · 정부투자 기관, 지방공기업 · 지방자치단체출자․출연법인 등 공공기관 및 민간부분에서 발주한 4차 산업 분야(코딩, AI 등)의 체험 · 행사 · 교육 사업 등 본 사업과 유사한 사업의 단일 계약 건으로 3억원(부가세 포함) 이상의 사업을 수행(완료)한 업체"
PPS-DEV-042,v4,"고시금액 이상 특정기관, 특정실적",FN,1,0,,
PPS-DEV-049,v4,"고시금액 이상 특정기관, 특정실적",FP,0,1,,
PPS-DEV-053,v4,"고시금액 이상 특정기관, 특정실적",FN,1,0,④ 입찰공고일 기준 최근 3년 이내에 단일건으로 1억 원 이상 [수요기관(공공기관)]에서 발주한 유사사업 및 동등이상 관련 사업 등을 실적이 있는 업체(하도급 제외) ※ 실적증명이 가능하고 공고일 현재 용역이 완료된 것,
PPS-DEV-066,v4,"고시금액 이상 특정기관, 특정실적",FP,0,1,,
PPS-DEV-071,v4,"고시금액 이상 특정기관, 특정실적",FP,0,1,,공고일 전일 기준 최근 10년 이내 국가 및 지자체 등 공공기관 또는 민간단체에서 발주하여 완료된 단일 행사 기준 5억원 이상 실적이 있는 업체이어야 합니다.
PPS-DEV-076,v4,"고시금액 이상 특정기관, 특정실적",FP,0,1,,
PPS-DEV-109,v4,"고시금액 이상 특정기관, 특정실적",FP,0,1,,
PPS-DEV-116,v4,"고시금액 이상 특정기관, 특정실적",FP,0,1,,
PPS-DEV-123,v4,"고시금액 이상 특정기관, 특정실적",FP,0,1,,"최근 5년(2021.6.1.~현재)이내 국가, 지방자치단체, 공공기관(공공기관운영에관한법률 제4조 내지 제6조에 따라 지정․고시된 공공기관)에 작품 당 1억원 이상의 미술작품을 납품·제작·설치한 실적의 합"
PPS-DEV-09,v5,고시금액 이상 지역제한,FP,0,1,,"마. 주된 영업소(본사 소재지를 말함)가 입찰공고일 현재 광주광역시, 전라남도의 관할구역 안에 있어야 합니다."
PPS-DEV-10,v5,고시금액 이상 지역제한,FP,0,1,,"지역제한(전북특별자치도, 충청남도, 충청북도)"
PPS-DEV-035,v5,고시금액 이상 지역제한,FP,0,1,,다. 본 입찰은 4년제 대학교만 참여 가능
PPS-DEV-046,v5,고시금액 이상 지역제한,FN,1,0,,
PPS-DEV-050,v5,고시금액 이상 지역제한,FP,0,1,,공고일 전 일부터 입찰일까지(낙찰자는 계약체결일까지) 전라남도 또는 경상남도에 주된 영업소를 둔 업체
PPS-DEV-054,v5,고시금액 이상 지역제한,FP,0,1,,"입찰의 참가자격을 갖춘 자로, 입찰공고일 전일부터 계약체결일까지 주된 영업소의 소재지를 경상남도, 부산광역시 내에 둔 사업자로 제한하며"
PPS-DEV-061,v5,고시금액 이상 지역제한,FP,0,1,,
PPS-DEV-062,v5,고시금액 이상 지역제한,FP,0,1,,"2) 공고일 전일 기준 최근 5년 이내 국가,정부투자기관에서 시행한 단일 건 3억 원(VAT포함) 이상의 축제, 공연 등 문화행사 수행실적이 있어야 합니다."
PPS-DEV-066,v5,고시금액 이상 지역제한,FP,0,1,,"제한입찰(지역제한: 여주, 양평)"
PPS-DEV-071,v5,고시금액 이상 지역제한,FP,0,1,,"입찰공고일 전날【신규사업자(법인인 경우 법인 등기일, 개인사업자인 경우 사업자등록일을 기준으로 한다)인 경우 입찰공고일 이후 포함】부터 입찰일(낙찰자는 계약체결일)까지 법인등기부상 본점소재지(개인사업자인 경우에는 사업자등록증 또는 관련 법령에 따른 허가ㆍ인가ㆍ면허ㆍ등록ㆍ신고 등에 관련된 서류에 기재된 사업장의 소재지)가 [수요기관(기초자치단체)]내에 소재하고"
PPS-DEV-077,v5,고시금액 이상 지역제한,FP,0,1,,낙찰자는 계약체결일까지 주된 영업소의 소재지를 강원특별자치도 내에 둔 사업자로 제한하며
PPS-DEV-079,v5,고시금액 이상 지역제한,FP,0,1,,
PPS-DEV-122,v5,고시금액 이상 지역제한,FP,0,1,,
PPS-DEV-134,v5,고시금액 이상 지역제한,FP,0,1,,
PPS-DEV-158,v5,고시금액 이상 지역제한,FP,0,1,,
PPS-DEV-08,v6,"고시금액 미만 지역제한 시,군,구",FN,1,0,라. 입찰공고일 전일부터 계약체결일까지 주된 영업소가 서울특별시 [지역:r1|단위=기초|광역=서울특별시] 내에 소재하고 있는 업체이어야 합니다.,
PPS-DEV-061,v6,"고시금액 미만 지역제한 시,군,구",FN,1,0,,
PPS-DEV-070,v6,"고시금액 미만 지역제한 시,군,구",FN,1,0,,
PPS-DEV-071,v6,"고시금액 미만 지역제한 시,군,구",FN,1,0,,
PPS-DEV-072,v6,"고시금액 미만 지역제한 시,군,구",FN,1,0,,
PPS-DEV-09,v7,고시금액 미만 지역제한 인접 확대,FN,1,0,"마. 주된 영업소(본사 소재지를 말함)가 입찰공고일 현재 광주광역시, 전라남도의 관할구역 안에 있어야 합니다.",
PPS-DEV-039,v7,고시금액 미만 지역제한 인접 확대,FN,1,0,⑤ 입찰공고일 전날부터 입찰일까지(낙찰자는 계약체결일까지) 주된 영업소의 소재지[법원등기부 상 본점소재지(개인사업자인 경우 사업자등록증 또는 관련 법령에 따른 허가·인가·면허·등록·신고 등에 관련서류에 기재된 사업장의 소재지)]가 경기도 또는 서울특별시인 업체,
PPS-DEV-048,v7,고시금액 미만 지역제한 인접 확대,FP,0,1,,다. 공고일 기준 부가가치세법에 따른 이벤트행사대행업으로 당해 사업에 관한 사업자등록증을 갖춘 경북에 소재한 실적이 우수한 업체.
PPS-DEV-050,v7,고시금액 미만 지역제한 인접 확대,FN,1,0,❍ 공고일 전 일부터 입찰일까지(낙찰자는 계약체결일까지) 전라남도 또는 경상남도에 주된 영업소를 둔 업체,
PPS-DEV-054,v7,고시금액 미만 지역제한 인접 확대,FN,1,0,"가. 입찰공고일 현재「지방자치단체를 당사자로 하는 계약에 관한 법률 시행령」제13조 및 같은 법 시행규칙 제14조에 따라 입찰의 참가자격을 갖춘 자로, 입찰공고일 전일부터 계약체결일까지 주된 영업소의 소재지를 경상남도, 부산광역시 내에 둔 사업자로 제한하며, 동법 시행령 제92조(부정당업자의 입찰참가자격 제한) 및 동법 시행규칙 제76조에 해당되지 않은 업체",
PPS-DEV-063,v7,고시금액 미만 지역제한 인접 확대,FN,1,0,마. 입찰공고일 전일부터 입찰일(낙찰자는 계약체결일)까지 주된 영업소(지점 및 대리점 포함)“대구광역시”또는“경상북도”에 둔 업체,
PPS-DEV-072,v7,고시금액 미만 지역제한 인접 확대,FN,1,0,2) 입찰공고일 전일부터 계약체결일까지 법인등기부상 본점 소재지(개인사업자인 경우 사업장등록증 또는 관련 법령에 따른 허가·면허·등록·신고에 관련된 서류에 기재된 사업장의 소재지)를 계속 경기도 [지역:r1|단위=기초|광역=경기도] 또는 제주도에 둔 업체,
PPS-DEV-192,v7,고시금액 미만 지역제한 인접 확대,FP,0,1,,(7) 옆 [지역:r3|단위=리|광역=충청북도] 후레싱 설치
PPS-DEV-02,v8,중복제한 (실적+지역),FP,0,1,,외국 학술지 공급계약을 3천만원 이상 체결한 실적이 있는 자
PPS-DEV-03,v8,중복제한 (실적+지역),FP,0,1,,나. 공고일 기준 5년 이내 공공디자인 용역 실적이 3천만원 이상인 업체
PPS-DEV-06,v8,중복제한 (실적+지역),FP,0,1,,최근 5년간 국가기관이 발주한 국제회의 개최 대행 용역의 이행실적이 4억원 이상인 업체
PPS-DEV-07,v8,중복제한 (실적+지역),FP,0,1,,마. 본사(주된 영업소)의 소재지가 서울특별시에 있는 업체
PPS-DEV-08,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-09,v8,중복제한 (실적+지역),FP,0,1,,"마. 주된 영업소(본사 소재지를 말함)가 입찰공고일 현재 광주광역시, 전라남도의 관할구역 안에 있어야 합니다."
PPS-DEV-14,v8,중복제한 (실적+지역),FP,0,1,,(2) 동등이상용역: 이행 완료된 시점이 최근 5년 이내로 유·초·중·고 통학버스(6개월 이상) 운행실적(2025년 운행실적은 2025년 1월~12월 이행완료 실적 인정)
PPS-DEV-15,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-16,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-17,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-19,v8,중복제한 (실적+지역),FP,0,1,,2) 입찰공고일 전일부터 계약체결일까지 법인등기부등본상 본점소재지(개인사업자인 경우에는 사업자등록증 또는 관련 법령에 따른 허가·인가·면허·등록·신고 등에 관련된 서류에 기재된 사업장의 소재지)를 계속하여 충청북도에 둔 자이어야 합니다.
PPS-DEV-23,v8,중복제한 (실적+지역),FP,0,1,,"본 입찰은 중기간경쟁제품인 드론을 요구하지만, 수요기관의 특별한 사정으로 인하여 사업에서 요구되는 규격이 특정한 기술을 필요로 하므로 ｢중소기업제품 구매촉진 및 판로지원에 관한 법률 시행령｣ 제7조제1항제4호 규정을 적용하여 직접생산확인품목에서 제외하고 일반물품으로 입찰공고합니다."
PPS-DEV-25,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-26,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-27,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-28,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-034,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-039,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-040,v8,중복제한 (실적+지역),FP,0,1,,나. 법인등기부상 본점 소재지(개인사업자인 경우에는 사업자등록증 또는 관련 법령에 따른 허가·인가·면허·등록·신고 등에 관련된 서류에 기재된 사업장의 소재지)가 대구광역시 내에 위치한 업체
PPS-DEV-045,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-046,v8,중복제한 (실적+지역),FP,0,1,,4) 전국 모든 광역단체에 골재기계 수리 센터가 있는 업체
PPS-DEV-047,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-049,v8,중복제한 (실적+지역),FP,0,1,,라. 체육교육학 전공이 있는 [기관(대학)]만 입찰 참여 가능합니다.
PPS-DEV-050,v8,중복제한 (실적+지역),FP,0,1,,공고일 전 일부터 입찰일까지(낙찰자는 계약체결일까지) 전라남도 또는 경상남도에 주된 영업소를 둔 업체
PPS-DEV-051,v8,중복제한 (실적+지역),FP,0,1,,③ 최근 5년 이내 이동형X선 투시장치(C-ARM) 장비 3억원 이상 대학병원에 납품한 실적이 있는 업체
PPS-DEV-052,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-053,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-057,v8,중복제한 (실적+지역),FP,0,1,,라. 입찰공고일 기준 법인등기부등본(개인사업자는 사업등록증명원) 상 주된 사무소 소재지가 경기도로 기재되어 있는 업체
PPS-DEV-058,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-059,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-061,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-062,v8,중복제한 (실적+지역),FP,0,1,,"2) 공고일 전일 기준 최근 5년 이내 국가,정부투자기관에서 시행한 단일 건 3억 원(VAT포함) 이상의 축제, 공연 등 문화행사 수행실적이 있어야 합니다."
PPS-DEV-063,v8,중복제한 (실적+지역),FP,0,1,,다. 국가종합전자조달시스템(G2B) 입찰참가자격등록규정에 따라 입찰서 제출 마감일 전일까지 「경비업법」 제4조에 따른 시설경비업(업종코드 1164)을 등록하고 50명 이상의 보안인력을 보유한 업체
PPS-DEV-066,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-070,v8,중복제한 (실적+지역),FP,0,1,,주된 영업소의 소재지를 강원도 [지역:r1|단위=기초|광역=강원특별자치도]에 둔 업체로서 공산품 도․소매 사업 허가를 득한 사업자이어야 하며
PPS-DEV-072,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-076,v8,중복제한 (실적+지역),FP,0,1,,"나. 국가종합전자조달시스템 입찰참가자격등록규정에 의하여 반드시 나라장터(G2B)에 입찰서 제출 마감일 전일까지“기타자유업(행사대행업)”(업종코드 9901 / 행사기획업, 이벤트 및 행사대행업 사업자)으로 등록된 업체로 입찰공고일 전일부터 입찰일(낙찰자는 계약 체결일)까지 주된 영업소 소재지가 제주특별자치도에 있는 업체"
PPS-DEV-077,v8,중복제한 (실적+지역),FP,0,1,,낙찰자는 계약체결일까지 주된 영업소의 소재지를 강원특별자치도 내에 둔 사업자로 제한하며
PPS-DEV-078,v8,중복제한 (실적+지역),FP,0,1,,"바. 최근 10년 이내 50,000,000원(VAT별도) 이상 디자인서비스 용역 수행 실적이 있는 자"
PPS-DEV-079,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-084,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-088,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-090,v8,중복제한 (실적+지역),FP,0,1,,자이로 컴퍼스 수리에 있어 관련 기술능력*과 사후관리가 가능한 업체
PPS-DEV-095,v8,중복제한 (실적+지역),FP,0,1,,나. 국가종합전달조달시스템 입참참가자격등록규정에 따라 반드시 입찰 공고일 현재 조달청 나라장터(G2B)시스템에 안마기(세부품명번호:4225169801) 또는 안마의자임대서비스(세부품명번호:736909801)를 제조물품 또는 공급물품으로 등록하고 유지관리가 가능한 업체로서 AS인력을 갖춘 업체(4대보험 가입 증명서 제출)
PPS-DEV-098,v8,중복제한 (실적+지역),FP,0,1,,품목의 장비공급 경험(실적)이 있는 업체를 통해서만 공급하여야 한다.
PPS-DEV-101,v8,중복제한 (실적+지역),FP,0,1,,제한사항 : DEWESOFT를 사용한 소음 계측 기술’ 그리고 ‘잔향 시간 계산 기술’을 보유한 업체(기관)
PPS-DEV-109,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-110,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-112,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-116,v8,중복제한 (실적+지역),FP,0,1,,채취자(원사제공업체) 면허·허가 적부 판정
PPS-DEV-119,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-121,v8,중복제한 (실적+지역),FP,0,1,,"나. 「노인복지법」 제39조의3 및 같은 법 시행규칙 제29조의10 규정에 의거 요양보호사교육기관(업종코드: 5417)으로 등록을 필한 업체로서, 입찰공고일 전일부터 입찰일(낙찰자는 계약체결일)까지 법인등기부상 본점 소재지(개인사업자의 경우에는 사업자등록증 또는 관련 법령에 따른 허가․인가․면허․등록․신고 등에 관련된 서류에 기재된 사업장의 소재지)가 서울특별시에 계속 소재하는 업체"
PPS-DEV-125,v8,중복제한 (실적+지역),FP,0,1,,"• 높은 수준의 퀄리티를 보장받기 위해 수의사 면허, 수의병리학 학위, 수의병리전문의 등 관련 자격에 대한 증빙 필요"
PPS-DEV-129,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-135,v8,중복제한 (실적+지역),FP,0,1,,"기술인력 : 제안서 제출 마감일 전일까지의 전자계산기조직응용기사·기술사, 정보처리기사·정보처리산업기사·기능사, PC정비사 1급, 2급자격증 보유자 인원 평가"
PPS-DEV-138,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-141,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-143,v8,중복제한 (실적+지역),FP,0,1,,"공동수급체의 구성은 대표자를 포함하여 2개 업체(대표자 및 구성원 간 면허, 업종 보완 가능)로 하며, 공동수급체를 중복하여 결성할 수 없음"
PPS-DEV-144,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-153,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-161,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-165,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-167,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-170,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-173,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-175,v8,중복제한 (실적+지역),FP,0,1,,"특별신인도 | 최근 5년간 당해 용역과 동일한 용역의 이행실적 o 인정범위:“공고문 3.가”의 해당분야 완성(준공)된 용역이행실적 o 기준금액: 금99,000,000원(부가가치세 포함)"
PPS-DEV-176,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-178,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-181,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-183,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-188,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-190,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-191,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-193,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-195,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-20,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-042,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-051,v9,과업지시서 특정 모델명 명시,FN,1,0,,
PPS-DEV-088,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-090,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-096,v9,과업지시서 특정 모델명 명시,FP,0,1,,"고 진공 펌프(Turbo Molecular Pump)를 기본장착 하여, 대기시간부터 진공이 완료되는 시점은 90초 이내이다. 보조펌프로는 Rotary Oil Pump 를 사용하며 오일교환이 단순하다."
PPS-DEV-101,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-104,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-108,v9,과업지시서 특정 모델명 명시,FP,0,1,,Access2
PPS-DEV-110,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-128,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-130,v9,과업지시서 특정 모델명 명시,FP,0,1,,구매내역 팬텀 외 7종(규격서 참조)
PPS-DEV-132,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-133,v9,과업지시서 특정 모델명 명시,FP,0,1,,※ 본 규격은 사용 중인 RHEL 사용 권한 및 기술지원에 대한 연간 갱신을 위한 규격으로 업무연속성 및 호환성 확보를 위해 기존과 동일한 제조사의 단일 규격으로 지정
PPS-DEV-144,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-148,v9,과업지시서 특정 모델명 명시,FP,0,1,,1. 데스크톱컴퓨터(Z2 Tower G1i)
PPS-DEV-152,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-156,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-158,v9,과업지시서 특정 모델명 명시,FP,0,1,,"※ 기술원 전자파표면유속계 보유장비는 RQ-30(오스트리아)장비이며, 연계가능 장비는 동등이상의 장비 필요"
PPS-DEV-160,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-162,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-171,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-176,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-180,v9,과업지시서 특정 모델명 명시,FP,0,1,,1. RAD8 전자 라돈 검출기 1 개
PPS-DEV-200,v9,과업지시서 특정 모델명 명시,FP,0,1,,제품의 동일성 및 호환성을 위해 단일 업체에서 제작하여야 한다.
PPS-DEV-13,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-16,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-23,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-049,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-050,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-054,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-060,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-061,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-062,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-063,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-064,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-068,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-069,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-152,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-14,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-16,v11,중기간 경쟁제품 입찰 중소 없음,FP,0,1,,
PPS-DEV-041,v11,중기간 경쟁제품 입찰 중소 없음,FP,0,1,,
PPS-DEV-052,v11,중기간 경쟁제품 입찰 중소 없음,FP,0,1,,
PPS-DEV-054,v11,중기간 경쟁제품 입찰 중소 없음,FP,0,1,,
PPS-DEV-060,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-061,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-062,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-063,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-064,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-15,v12,일반제품 직생 제한,FN,1,0,"마. 본 입찰 대상 물품(과일류, 세부품명번호 5030990101)에 대한 직접생산확인증명서를 보유한 자이어야 합니다.",
PPS-DEV-049,v12,일반제품 직생 제한,FN,1,0,,
PPS-DEV-053,v12,일반제품 직생 제한,FN,1,0,,
PPS-DEV-054,v12,일반제품 직생 제한,FN,1,0,,
PPS-DEV-056,v12,일반제품 직생 제한,FN,1,0,,
PPS-DEV-057,v12,일반제품 직생 제한,FN,1,0,,
PPS-DEV-16,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,"『중소기업제품 구매촉진 및 판로지원에 관한 법률』 제2조에 따른 소기업자로서 중소기업 범위 및 확인에 관한 규정에 따라 발급된 소기업, 소상공인확인서를 소지한 업체이어야 합니다(『소기업·소상공인 확인서』는 중소기업공공구매 종합정보망에서 확인하며, 확인이 되지 않을 경우 입찰 참가 자격이 없습니다.)",
PPS-DEV-069,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,,
PPS-DEV-074,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,,
PPS-DEV-076,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,,
PPS-DEV-077,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,,
PPS-DEV-078,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,,
PPS-DEV-01,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,"기업형태 : 중소기업, 소상공인"
PPS-DEV-07,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,본사(주된 영업소)의 소재지가 서울특별시에 있는 업체
PPS-DEV-10,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,
PPS-DEV-17,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,다. 「중소기업기본법」제2조에 따른 중소기업자 또는 「소상공인 보호 및 지원에 관한 법률」제2조에 따른 소상공인으로서 중소기업확인서를 소지한 업체이어야 합니다.,
