id,item,name,error,gold,prediction,gold_evidence,predicted_evidence
PPS-DEV-071,v4,"고시금액 이상 특정기관, 특정실적",FP,0,1,,공고일 전일 기준 최근 10년 이내 국가 및 지자체 등 공공기관 또는 민간단체에서 발주하여 완료된 단일 행사 기준 5억원 이상 실적이 있는 업체이어야 합니다.
PPS-DEV-09,v5,고시금액 이상 지역제한,FP,0,1,,"마. 주된 영업소(본사 소재지를 말함)가 입찰공고일 현재 광주광역시, 전라남도의 관할구역 안에 있어야 합니다."
PPS-DEV-10,v5,고시금액 이상 지역제한,FP,0,1,,
PPS-DEV-039,v5,고시금액 이상 지역제한,FP,0,1,,⑤ 입찰공고일 전날부터 입찰일까지(낙찰자는 계약체결일까지) 주된 영업소의 소재지[법원등기부 상 본점소재지(개인사업자인 경우 사업자등록증 또는 관련 법령에 따른 허가·인가·면허·등록·신고 등에 관련서류에 기재된 사업장의 소재지)]가 경기도 또는 서울특별시인 업체
PPS-DEV-043,v5,고시금액 이상 지역제한,FP,0,1,,
PPS-DEV-046,v5,고시금액 이상 지역제한,FN,1,0,,
PPS-DEV-049,v5,고시금액 이상 지역제한,FN,1,0,,
PPS-DEV-050,v5,고시금액 이상 지역제한,FP,0,1,,공고일 전 일부터 입찰일까지(낙찰자는 계약체결일까지) 전라남도 또는 경상남도에 주된 영업소를 둔 업체
PPS-DEV-054,v5,고시금액 이상 지역제한,FP,0,1,,"입찰의 참가자격을 갖춘 자로, 입찰공고일 전일부터 계약체결일까지 주된 영업소의 소재지를 경상남도, 부산광역시 내에 둔 사업자로 제한하며"
PPS-DEV-061,v5,고시금액 이상 지역제한,FP,0,1,,
PPS-DEV-066,v5,고시금액 이상 지역제한,FP,0,1,,"지역제한: 여주, 양평"
PPS-DEV-072,v5,고시금액 이상 지역제한,FP,0,1,,2) 입찰공고일 전일부터 계약체결일까지 법인등기부상 본점 소재지(개인사업자인 경우 사업장등록증 또는 관련 법령에 따른 허가·면허·등록·신고에 관련된 서류에 기재된 사업장의 소재지)를 계속 경기도 [지역:r1|단위=기초|광역=경기도] 또는 제주도에 둔 업체
PPS-DEV-077,v5,고시금액 이상 지역제한,FP,0,1,,낙찰자는 계약체결일까지 주된 영업소의 소재지를 강원특별자치도 내에 둔 사업자로 제한하며
PPS-DEV-079,v5,고시금액 이상 지역제한,FP,0,1,,본 사업은 전북특별자치도 내 본사를 둔 사업에 한해서 입찰 가능
PPS-DEV-084,v5,고시금액 이상 지역제한,FP,0,1,,바. 서울 또는 경기도에 소재한 사업자 또는 지점사업자
PPS-DEV-08,v6,"고시금액 미만 지역제한 시,군,구",FN,1,0,라. 입찰공고일 전일부터 계약체결일까지 주된 영업소가 서울특별시 [지역:r1|단위=기초|광역=서울특별시] 내에 소재하고 있는 업체이어야 합니다.,
PPS-DEV-061,v6,"고시금액 미만 지역제한 시,군,구",FN,1,0,,
PPS-DEV-066,v6,"고시금액 미만 지역제한 시,군,구",FN,1,0,,
PPS-DEV-070,v6,"고시금액 미만 지역제한 시,군,구",FN,1,0,,
PPS-DEV-071,v6,"고시금액 미만 지역제한 시,군,구",FN,1,0,,
PPS-DEV-072,v6,"고시금액 미만 지역제한 시,군,구",FN,1,0,,
PPS-DEV-09,v7,고시금액 미만 지역제한 인접 확대,FN,1,0,"마. 주된 영업소(본사 소재지를 말함)가 입찰공고일 현재 광주광역시, 전라남도의 관할구역 안에 있어야 합니다.",
PPS-DEV-10,v7,고시금액 미만 지역제한 인접 확대,FN,1,0,③ 입찰공고일 전일부터 입찰일(낙찰자는 계약체결일)까지 법인등기부상 본점 소재지(개인사업자인 경우에는 사업자등록증 또는 관련 법령에 따른 허가·인가·면허·등록·신고 등에 관련된 서류에 기재된 사업장의 소재지)를 계속하여 전북특별자치도 또는 충청남도 또는 충청북도에 둔 업체여야 합니다.,
PPS-DEV-039,v7,고시금액 미만 지역제한 인접 확대,FN,1,0,⑤ 입찰공고일 전날부터 입찰일까지(낙찰자는 계약체결일까지) 주된 영업소의 소재지[법원등기부 상 본점소재지(개인사업자인 경우 사업자등록증 또는 관련 법령에 따른 허가·인가·면허·등록·신고 등에 관련서류에 기재된 사업장의 소재지)]가 경기도 또는 서울특별시인 업체,
PPS-DEV-050,v7,고시금액 미만 지역제한 인접 확대,FN,1,0,❍ 공고일 전 일부터 입찰일까지(낙찰자는 계약체결일까지) 전라남도 또는 경상남도에 주된 영업소를 둔 업체,
PPS-DEV-054,v7,고시금액 미만 지역제한 인접 확대,FN,1,0,"가. 입찰공고일 현재「지방자치단체를 당사자로 하는 계약에 관한 법률 시행령」제13조 및 같은 법 시행규칙 제14조에 따라 입찰의 참가자격을 갖춘 자로, 입찰공고일 전일부터 계약체결일까지 주된 영업소의 소재지를 경상남도, 부산광역시 내에 둔 사업자로 제한하며, 동법 시행령 제92조(부정당업자의 입찰참가자격 제한) 및 동법 시행규칙 제76조에 해당되지 않은 업체",
PPS-DEV-063,v7,고시금액 미만 지역제한 인접 확대,FN,1,0,마. 입찰공고일 전일부터 입찰일(낙찰자는 계약체결일)까지 주된 영업소(지점 및 대리점 포함)“대구광역시”또는“경상북도”에 둔 업체,
PPS-DEV-072,v7,고시금액 미만 지역제한 인접 확대,FN,1,0,2) 입찰공고일 전일부터 계약체결일까지 법인등기부상 본점 소재지(개인사업자인 경우 사업장등록증 또는 관련 법령에 따른 허가·면허·등록·신고에 관련된 서류에 기재된 사업장의 소재지)를 계속 경기도 [지역:r1|단위=기초|광역=경기도] 또는 제주도에 둔 업체,
PPS-DEV-02,v8,중복제한 (실적+지역),FP,0,1,,외국 학술지 공급계약을 3천만원 이상 체결한 실적이 있는 자
PPS-DEV-03,v8,중복제한 (실적+지역),FP,0,1,,나. 공고일 기준 5년 이내 공공디자인 용역 실적이 3천만원 이상인 업체
PPS-DEV-11,v8,중복제한 (실적+지역),FN,1,0,최근 3년 이내에 단일 계약금액 5천만원 이상의 컨퍼런스·포럼 등 행사 운영 용역을 수행한 실적을 보유한 업체,
PPS-DEV-17,v8,중복제한 (실적+지역),FP,0,1,,입찰업체는 입찰공고일 전일까지 검사가 완료된 최근 10년 이내 전화상담 위탁업무를 단독으로 3천만원 이상 수행한 실적(준공실적 기준)이 있는 업체이어야 합니다.
PPS-DEV-25,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-31,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-046,v8,중복제한 (실적+지역),FP,0,1,,4) 전국 모든 광역단체에 골재기계 수리 센터가 있는 업체
PPS-DEV-050,v8,중복제한 (실적+지역),FP,0,1,,원활한 서비스를 위하여 전북지역내 영업소와 A/S 지정공장 및 부품 센터를 보유하고 있어야함
PPS-DEV-051,v8,중복제한 (실적+지역),FP,0,1,,③ 최근 5년 이내 이동형X선 투시장치(C-ARM) 장비 3억원 이상 대학병원에 납품한 실적이 있는 업체
PPS-DEV-052,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-053,v8,중복제한 (실적+지역),FP,0,1,,④ 입찰공고일 기준 최근 3년 이내에 단일건으로 1억 원 이상 [수요기관(공공기관)]에서 발주한 유사사업 및 동등이상 관련 사업 등을 실적이 있는 업체(하도급 제외)
PPS-DEV-057,v8,중복제한 (실적+지역),FP,0,1,,사. 동등·유사 장비 납품 실적 보유 업체
PPS-DEV-059,v8,중복제한 (실적+지역),FP,0,1,,"공고일 기준 최근 3년 이내 공공기관(국가,지자체,공기업 포함) 통근버스 운행 실적이 2억원 이상 있는 업체만 참가 자격이 있습니다."
PPS-DEV-062,v8,중복제한 (실적+지역),FP,0,1,,"2) 공고일 전일 기준 최근 5년 이내 국가,정부투자기관에서 시행한 단일 건 3억 원(VAT포함) 이상의 축제, 공연 등 문화행사 수행실적이 있어야 합니다."
PPS-DEV-063,v8,중복제한 (실적+지역),FP,0,1,,「경비업법」 제4조에 따른 시설경비업(업종코드 1164)을 등록하고 50명 이상의 보안인력을 보유한 업체
PPS-DEV-078,v8,중복제한 (실적+지역),FP,0,1,,"바. 최근 10년 이내 50,000,000원(VAT별도) 이상 디자인서비스 용역 수행 실적이 있는 자"
PPS-DEV-083,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-090,v8,중복제한 (실적+지역),FP,0,1,,자이로 컴퍼스 수리에 있어 관련 기술능력*과 사후관리가 가능한 업체
PPS-DEV-098,v8,중복제한 (실적+지역),FP,0,1,,전자입찰서 제출 마감일 전일까지 시약판매업(7468) 업종을 등록한 업체로 납품이 완료된 후 장비 운용에 필요한 시약 공급이 가능한 업체여야 한다.
PPS-DEV-101,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-109,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-112,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-116,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-123,v8,중복제한 (실적+지역),FP,0,1,,"최근 5년(2021.6.1.~현재)이내 국가, 지방자치단체, 공공기관(공공기관운영에관한법률 제4조 내지 제6조에 따라 지정․고시된 공공기관)에 작품 당 1억원 이상의 미술작품을 납품·제작·설치한 실적의 합"
PPS-DEV-125,v8,중복제한 (실적+지역),FP,0,1,,"• 높은 수준의 퀄리티를 보장받기 위해 수의사 면허, 수의병리학 학위, 수의병리전문의 등 관련 자격에 대한 증빙 필요"
PPS-DEV-129,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-167,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-175,v8,중복제한 (실적+지역),FP,0,1,,"특별신인도 | 최근 5년간 당해 용역과 동일한 용역의 이행실적 o 인정범위:“공고문 3.가”의 해당분야 완성(준공)된 용역이행실적 o 기준금액: 금99,000,000원(부가가치세 포함)"
PPS-DEV-190,v8,중복제한 (실적+지역),FP,0,1,,입찰참가 업체의 최근 3년간 A/S 자료 활용(예방점검업체 A/S 제외)
PPS-DEV-20,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-046,v9,과업지시서 특정 모델명 명시,FP,0,1,,4) 전국 모든 광역단체에 골재기계 수리 센터가 있는 업체
PPS-DEV-051,v9,과업지시서 특정 모델명 명시,FN,1,0,,
PPS-DEV-088,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-096,v9,과업지시서 특정 모델명 명시,FP,0,1,,"고 진공 펌프(Turbo Molecular Pump)를 기본장착 하여, 대기시간부터 진공이 완료되는 시점은 90초 이내이다. 보조펌프로는 Rotary Oil Pump 를 사용하며 오일교환이 단순하다."
PPS-DEV-098,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-101,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-104,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-108,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-110,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-128,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-130,v9,과업지시서 특정 모델명 명시,FP,0,1,,구매내역 팬텀 외 7종(규격서 참조)
PPS-DEV-133,v9,과업지시서 특정 모델명 명시,FP,0,1,,※ 본 규격은 사용 중인 RHEL 사용 권한 및 기술지원에 대한 연간 갱신을 위한 규격으로 업무연속성 및 호환성 확보를 위해 기존과 동일한 제조사의 단일 규격으로 지정
PPS-DEV-148,v9,과업지시서 특정 모델명 명시,FP,0,1,,데스크톱컴퓨터(Z2 Tower G1i)
PPS-DEV-152,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-156,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-158,v9,과업지시서 특정 모델명 명시,FP,0,1,,"※ 기술원 전자파표면유속계 보유장비는 RQ-30(오스트리아)장비이며, 연계가능 장비는 동등이상의 장비 필요"
PPS-DEV-160,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-162,v9,과업지시서 특정 모델명 명시,FP,0,1,,혈소판성분채혈장비 4종류 및 채혈키트 4종류 중 한 가지 이상을 납품(임대)할 수 있는 자
PPS-DEV-171,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-176,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-180,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-200,v9,과업지시서 특정 모델명 명시,FP,0,1,,제품의 동일성 및 호환성을 위해 단일 업체에서 제작하여야 한다.
PPS-DEV-11,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-13,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-23,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-048,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-054,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-061,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-062,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-063,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-064,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-068,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-069,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-075,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-088,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-133,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-14,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-060,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-061,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-062,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-063,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-064,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-15,v12,일반제품 직생 제한,FN,1,0,"마. 본 입찰 대상 물품(과일류, 세부품명번호 5030990101)에 대한 직접생산확인증명서를 보유한 자이어야 합니다.",
PPS-DEV-049,v12,일반제품 직생 제한,FN,1,0,,
PPS-DEV-053,v12,일반제품 직생 제한,FN,1,0,,
PPS-DEV-054,v12,일반제품 직생 제한,FN,1,0,,
PPS-DEV-056,v12,일반제품 직생 제한,FN,1,0,,
PPS-DEV-057,v12,일반제품 직생 제한,FN,1,0,,
PPS-DEV-060,v12,일반제품 직생 제한,FP,0,1,,"4) ｢중소기업제품 구매촉진 및 판로지원에 관한 법률｣ 제6조, 제8조, 제9조 및 동법 시행령 제9조에 의한 유자격자로서 전시회기획 및 대행서비스(세부 제품 번호: 8014198801) 혹은 국제행사기획 및 대행서비스(세부 제품 번호: 8014198901) 혹은 기타행사기획 및 대행서비스(세부 제품 번호: 8014199001) 품목 등에 대한 직접생산증명서를 소지한 업체"
PPS-DEV-16,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,"『중소기업제품 구매촉진 및 판로지원에 관한 법률』 제2조에 따른 소기업자로서 중소기업 범위 및 확인에 관한 규정에 따라 발급된 소기업, 소상공인확인서를 소지한 업체이어야 합니다(『소기업·소상공인 확인서』는 중소기업공공구매 종합정보망에서 확인하며, 확인이 되지 않을 경우 입찰 참가 자격이 없습니다.)",
PPS-DEV-069,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,,
PPS-DEV-074,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,,
PPS-DEV-076,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,,
PPS-DEV-077,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,,
PPS-DEV-078,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,,
PPS-DEV-17,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,다. 「중소기업기본법」제2조에 따른 중소기업자 또는 「소상공인 보호 및 지원에 관한 법률」제2조에 따른 소상공인으로서 중소기업확인서를 소지한 업체이어야 합니다.,
PPS-DEV-040,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,
PPS-DEV-043,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,
PPS-DEV-045,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-047,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-051,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-052,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-057,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-058,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,
PPS-DEV-060,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,"4) ｢중소기업제품 구매촉진 및 판로지원에 관한 법률｣ 제6조, 제8조, 제9조 및 동법 시행령 제9조에 의한 유자격자로서 전시회기획 및 대행서비스(세부 제품 번호: 8014198801) 혹은 국제행사기획 및 대행서비스(세부 제품 번호: 8014198901) 혹은 기타행사기획 및 대행서비스(세부 제품 번호: 8014199001) 품목 등에 대한 직접생산증명서를 소지한 업체"
PPS-DEV-067,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,
PPS-DEV-071,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,
PPS-DEV-079,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,
PPS-DEV-100,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,
PPS-DEV-116,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,
PPS-DEV-182,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,「중소기업기본법」제2조 제2항에 따른 중소기업 또는 「소상공인 보호 및 지원에 관한 법률」제2조에 따른 소상공인으로 「중·소기업·소상공인 및 장애인기업 확인요령」에 따라 발급된 중소기업 또는 소상공인 확인서를 소지한 업체
PPS-DEV-18,v15,1억 이상- 고시금액미만 소기업 제한,FN,1,0,"소기업·소상공인 확인서는 입찰서 제출마감일 전일까지 발급된 것으로 유효기간 내에 있어야 하며, 중소기업제품 공공구매 종합정보망(http://www.smpp.go.kr)에서 확인이 안될 경우 입찰참가자격이 없습니다.",
PPS-DEV-19,v15,1억 이상- 고시금액미만 소기업 제한,FN,1,0,‘소기업·소상공인확인서’는 중소기업제품 공공구매 종합정보망(http://www.smpp.go.kr)에서 확인(전자입찰서 제출 마감일 전일까지 발급된 것으로 유효기간 내에 있는 것이 있어야하며 계약체결일까지 유지하여야 함)이 안 될 경우 입찰참가자격이 없습니다.,
PPS-DEV-036,v15,1억 이상- 고시금액미만 소기업 제한,FN,1,0,,
PPS-DEV-055,v15,1억 이상- 고시금액미만 소기업 제한,FN,1,0,,
PPS-DEV-079,v15,1억 이상- 고시금액미만 소기업 제한,FN,1,0,,
PPS-DEV-080,v15,1억 이상- 고시금액미만 소기업 제한,FN,1,0,,
PPS-DEV-20,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FN,1,0,,
PPS-DEV-037,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FN,1,0,,
PPS-DEV-058,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FN,1,0,,
PPS-DEV-065,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FN,1,0,,
PPS-DEV-066,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FN,1,0,,
PPS-DEV-067,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FN,1,0,,
PPS-DEV-21,v17,1억원 미만 일반물품 중소기업 제한,FN,1,0,다. 「중소기업기본법」제2조에 따른 중소기업 또는 「소상공인 보호 및 지원에 관한 법률」제2조에,
PPS-DEV-033,v17,1억원 미만 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-035,v17,1억원 미만 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-042,v17,1억원 미만 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-053,v17,1억원 미만 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-073,v17,1억원 미만 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-22,v18,1억원 미만 일반물품 소기업 제한 없음,FN,1,0,,
PPS-DEV-035,v18,1억원 미만 일반물품 소기업 제한 없음,FP,0,1,,
PPS-DEV-038,v18,1억원 미만 일반물품 소기업 제한 없음,FN,1,0,,
PPS-DEV-039,v18,1억원 미만 일반물품 소기업 제한 없음,FN,1,0,,
PPS-DEV-040,v18,1억원 미만 일반물품 소기업 제한 없음,FN,1,0,,
PPS-DEV-041,v18,1억원 미만 일반물품 소기업 제한 없음,FN,1,0,,
PPS-DEV-043,v18,1억원 미만 일반물품 소기업 제한 없음,FN,1,0,,
PPS-DEV-044,v18,1억원 미만 일반물품 소기업 제한 없음,FN,1,0,,
PPS-DEV-079,v18,1억원 미만 일반물품 소기업 제한 없음,FP,0,1,,
PPS-DEV-033,v19,물품공급 확약서 입찰 시 제출,FN,1,0,,
PPS-DEV-037,v19,물품공급 확약서 입찰 시 제출,FN,1,0,,
PPS-DEV-057,v19,물품공급 확약서 입찰 시 제출,FP,0,1,,"바. 입찰참가자는 해당 물품을 직접 생산하는 업체이어야 하며, 단순 유통·판매 또는 OEM·ODM 방식의 납품은 허용하지 않음"
PPS-DEV-098,v19,물품공급 확약서 입찰 시 제출,FP,0,1,,
PPS-DEV-112,v19,물품공급 확약서 입찰 시 제출,FP,0,1,,외산 장비에 대하여 제품의 품질 및 유지관리를 위하여 수급자는 공급 증명원 및 A/S 확약서를 제출할 수 있는 업체
PPS-DEV-132,v19,물품공급 확약서 입찰 시 제출,FP,0,1,,
PPS-DEV-23,v20,입찰참가자격 (SW),FP,0,1,,
PPS-DEV-24,v20,입찰참가자격 (SW),FN,1,0,,
PPS-DEV-30,v20,입찰참가자격 (SW),FP,0,1,,
PPS-DEV-064,v20,입찰참가자격 (SW),FP,0,1,,
PPS-DEV-065,v20,입찰참가자격 (SW),FP,0,1,,
PPS-DEV-101,v20,입찰참가자격 (SW),FP,0,1,,
PPS-DEV-132,v20,입찰참가자격 (SW),FN,1,0,,
PPS-DEV-133,v20,입찰참가자격 (SW),FN,1,0,,
PPS-DEV-144,v20,입찰참가자격 (SW),FP,0,1,,
PPS-DEV-162,v20,입찰참가자격 (SW),FP,0,1,,
