id,item,name,error,gold,prediction,gold_evidence,predicted_evidence
PPS-DEV-09,v7,고시금액 미만 지역제한 인접 확대,FN,1,0,"마. 주된 영업소(본사 소재지를 말함)가 입찰공고일 현재 광주광역시, 전라남도의 관할구역 안에 있어야 합니다.",
PPS-DEV-10,v7,고시금액 미만 지역제한 인접 확대,FN,1,0,③ 입찰공고일 전일부터 입찰일(낙찰자는 계약체결일)까지 법인등기부상 본점 소재지(개인사업자인 경우에는 사업자등록증 또는 관련 법령에 따른 허가·인가·면허·등록·신고 등에 관련된 서류에 기재된 사업장의 소재지)를 계속하여 전북특별자치도 또는 충청남도 또는 충청북도에 둔 업체여야 합니다.,
PPS-DEV-039,v7,고시금액 미만 지역제한 인접 확대,FN,1,0,⑤ 입찰공고일 전날부터 입찰일까지(낙찰자는 계약체결일까지) 주된 영업소의 소재지[법원등기부 상 본점소재지(개인사업자인 경우 사업자등록증 또는 관련 법령에 따른 허가·인가·면허·등록·신고 등에 관련서류에 기재된 사업장의 소재지)]가 경기도 또는 서울특별시인 업체,
PPS-DEV-050,v7,고시금액 미만 지역제한 인접 확대,FN,1,0,❍ 공고일 전 일부터 입찰일까지(낙찰자는 계약체결일까지) 전라남도 또는 경상남도에 주된 영업소를 둔 업체,
PPS-DEV-054,v7,고시금액 미만 지역제한 인접 확대,FN,1,0,"가. 입찰공고일 현재「지방자치단체를 당사자로 하는 계약에 관한 법률 시행령」제13조 및 같은 법 시행규칙 제14조에 따라 입찰의 참가자격을 갖춘 자로, 입찰공고일 전일부터 계약체결일까지 주된 영업소의 소재지를 경상남도, 부산광역시 내에 둔 사업자로 제한하며, 동법 시행령 제92조(부정당업자의 입찰참가자격 제한) 및 동법 시행규칙 제76조에 해당되지 않은 업체",
PPS-DEV-063,v7,고시금액 미만 지역제한 인접 확대,FN,1,0,마. 입찰공고일 전일부터 입찰일(낙찰자는 계약체결일)까지 주된 영업소(지점 및 대리점 포함)“대구광역시”또는“경상북도”에 둔 업체,
PPS-DEV-072,v7,고시금액 미만 지역제한 인접 확대,FN,1,0,2) 입찰공고일 전일부터 계약체결일까지 법인등기부상 본점 소재지(개인사업자인 경우 사업장등록증 또는 관련 법령에 따른 허가·면허·등록·신고에 관련된 서류에 기재된 사업장의 소재지)를 계속 경기도 [지역:r1|단위=기초|광역=경기도] 또는 제주도에 둔 업체,
PPS-DEV-05,v8,중복제한 (실적+지역),FN,1,0,입찰공고일 전일 현재 제주특별자치도에 법인등기부상 본점 소재지(개인사업자인 경우에는 사업자등록증 또는 관련 법령에 따른 허가·인가·면허·등록·신고 등에 관련된 서류에 기재된 사업장의 소재지)를 두고 당해자격을 입찰일(낙찰자는 계약체결일)까지 유지하고 있는 업체로서 다음 각호의 자격을 모두 충족하여야 합니다.,
PPS-DEV-11,v8,중복제한 (실적+지역),FN,1,0,최근 3년 이내에 단일 계약금액 5천만원 이상의 컨퍼런스·포럼 등 행사 운영 용역을 수행한 실적을 보유한 업체,
PPS-DEV-042,v8,중복제한 (실적+지역),FN,1,0,,
PPS-DEV-048,v8,중복제한 (실적+지역),FN,1,0,,
PPS-DEV-054,v8,중복제한 (실적+지역),FN,1,0,,
PPS-DEV-059,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-071,v8,중복제한 (실적+지역),FN,1,0,,
PPS-DEV-09,v9,과업지시서 특정 모델명 명시,FN,1,0,Chipset: GB10 Grace Blackwell Superchip,
PPS-DEV-12,v9,과업지시서 특정 모델명 명시,FN,1,0,제조사·모델명 : 아크론브라스(Akron Brass) 터보젯(TurboJet),
PPS-DEV-050,v9,과업지시서 특정 모델명 명시,FN,1,0,,
PPS-DEV-051,v9,과업지시서 특정 모델명 명시,FN,1,0,,
PPS-DEV-101,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-110,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-130,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-133,v9,과업지시서 특정 모델명 명시,FP,0,1,,※ 본 규격은 사용 중인 RHEL 사용 권한 및 기술지원에 대한 연간 갱신을 위한 규격으로 업무연속성 및 호환성 확보를 위해 기존과 동일한 제조사의 단일 규격으로 지정
PPS-DEV-148,v9,과업지시서 특정 모델명 명시,FP,0,1,,"2. 데스크탑컴퓨터는 제조사에서 제공하는 완제품으로, 모든 부품이 동일 제조사 보증을 보장해야 함"
PPS-DEV-156,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-01,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-06,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-11,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-15,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-16,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-24,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-049,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-053,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-062,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-063,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-064,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-068,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-069,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-075,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-079,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-093,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-103,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-138,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-139,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-143,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-147,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-148,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-155,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-169,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-171,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-191,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-193,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-199,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-06,v11,중기간 경쟁제품 입찰 중소 없음,FP,0,1,,
PPS-DEV-14,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-035,v11,중기간 경쟁제품 입찰 중소 없음,FP,0,1,,
PPS-DEV-060,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-062,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-063,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-064,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-094,v11,중기간 경쟁제품 입찰 중소 없음,FP,0,1,,
PPS-DEV-139,v11,중기간 경쟁제품 입찰 중소 없음,FP,0,1,,
PPS-DEV-147,v11,중기간 경쟁제품 입찰 중소 없음,FP,0,1,,
PPS-DEV-191,v11,중기간 경쟁제품 입찰 중소 없음,FP,0,1,,
PPS-DEV-049,v12,일반제품 직생 제한,FN,1,0,,
PPS-DEV-053,v12,일반제품 직생 제한,FN,1,0,,
PPS-DEV-054,v12,일반제품 직생 제한,FN,1,0,,
PPS-DEV-056,v12,일반제품 직생 제한,FN,1,0,,
PPS-DEV-057,v12,일반제품 직생 제한,FN,1,0,,
PPS-DEV-16,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,"『중소기업제품 구매촉진 및 판로지원에 관한 법률』 제2조에 따른 소기업자로서 중소기업 범위 및 확인에 관한 규정에 따라 발급된 소기업, 소상공인확인서를 소지한 업체이어야 합니다(『소기업·소상공인 확인서』는 중소기업공공구매 종합정보망에서 확인하며, 확인이 되지 않을 경우 입찰 참가 자격이 없습니다.)",
PPS-DEV-069,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,,
PPS-DEV-074,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,,
PPS-DEV-076,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,,
PPS-DEV-077,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,,
PPS-DEV-078,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,,
PPS-DEV-17,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,다. 「중소기업기본법」제2조에 따른 중소기업자 또는 「소상공인 보호 및 지원에 관한 법률」제2조에 따른 소상공인으로서 중소기업확인서를 소지한 업체이어야 합니다.,
PPS-DEV-23,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,"본 입찰은 중기간경쟁제품인 드론을 요구하지만, 수요기관의 특별한 사정으로 인하여 사업에서 요구되는 규격이 특정한 기술을 필요로 하므로 ｢중소기업제품 구매촉진 및 판로지원에 관한 법률 시행령｣ 제7조제1항제4호 규정을 적용하여 직접생산확인품목에서 제외하고 일반물품으로 입찰공고합니다."
PPS-DEV-045,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-047,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-049,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-051,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-052,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-054,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-057,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-145,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,
PPS-DEV-18,v15,1억 이상- 고시금액미만 소기업 제한,FN,1,0,"소기업·소상공인 확인서는 입찰서 제출마감일 전일까지 발급된 것으로 유효기간 내에 있어야 하며, 중소기업제품 공공구매 종합정보망(http://www.smpp.go.kr)에서 확인이 안될 경우 입찰참가자격이 없습니다.",
PPS-DEV-19,v15,1억 이상- 고시금액미만 소기업 제한,FN,1,0,‘소기업·소상공인확인서’는 중소기업제품 공공구매 종합정보망(http://www.smpp.go.kr)에서 확인(전자입찰서 제출 마감일 전일까지 발급된 것으로 유효기간 내에 있는 것이 있어야하며 계약체결일까지 유지하여야 함)이 안 될 경우 입찰참가자격이 없습니다.,
PPS-DEV-036,v15,1억 이상- 고시금액미만 소기업 제한,FN,1,0,,
PPS-DEV-055,v15,1억 이상- 고시금액미만 소기업 제한,FN,1,0,,
PPS-DEV-079,v15,1억 이상- 고시금액미만 소기업 제한,FN,1,0,,
PPS-DEV-080,v15,1억 이상- 고시금액미만 소기업 제한,FN,1,0,,
PPS-DEV-20,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FN,1,0,,
PPS-DEV-037,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FN,1,0,,
PPS-DEV-058,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FN,1,0,,
PPS-DEV-065,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FN,1,0,,
PPS-DEV-066,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FN,1,0,,
PPS-DEV-067,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FN,1,0,,
PPS-DEV-21,v17,1억원 미만 일반물품 중소기업 제한,FN,1,0,다. 「중소기업기본법」제2조에 따른 중소기업 또는 「소상공인 보호 및 지원에 관한 법률」제2조에,
PPS-DEV-033,v17,1억원 미만 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-035,v17,1억원 미만 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-042,v17,1억원 미만 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-044,v17,1억원 미만 일반물품 중소기업 제한,FP,0,1,,
PPS-DEV-053,v17,1억원 미만 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-073,v17,1억원 미만 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-16,v18,1억원 미만 일반물품 소기업 제한 없음,FP,0,1,,
PPS-DEV-18,v18,1억원 미만 일반물품 소기업 제한 없음,FP,0,1,,
PPS-DEV-22,v18,1억원 미만 일반물품 소기업 제한 없음,FN,1,0,,
PPS-DEV-25,v18,1억원 미만 일반물품 소기업 제한 없음,FP,0,1,,
PPS-DEV-033,v18,1억원 미만 일반물품 소기업 제한 없음,FP,0,1,,
PPS-DEV-038,v18,1억원 미만 일반물품 소기업 제한 없음,FN,1,0,,
PPS-DEV-039,v18,1억원 미만 일반물품 소기업 제한 없음,FN,1,0,,
PPS-DEV-040,v18,1억원 미만 일반물품 소기업 제한 없음,FN,1,0,,
PPS-DEV-043,v18,1억원 미만 일반물품 소기업 제한 없음,FN,1,0,,
PPS-DEV-051,v18,1억원 미만 일반물품 소기업 제한 없음,FP,0,1,,
PPS-DEV-060,v18,1억원 미만 일반물품 소기업 제한 없음,FP,0,1,,
PPS-DEV-061,v18,1억원 미만 일반물품 소기업 제한 없음,FP,0,1,,
PPS-DEV-062,v18,1억원 미만 일반물품 소기업 제한 없음,FP,0,1,,
PPS-DEV-063,v18,1억원 미만 일반물품 소기업 제한 없음,FP,0,1,,
PPS-DEV-109,v18,1억원 미만 일반물품 소기업 제한 없음,FP,0,1,,
PPS-DEV-118,v18,1억원 미만 일반물품 소기업 제한 없음,FP,0,1,,
PPS-DEV-142,v18,1억원 미만 일반물품 소기업 제한 없음,FP,0,1,,
PPS-DEV-149,v18,1억원 미만 일반물품 소기업 제한 없음,FP,0,1,,
PPS-DEV-154,v18,1억원 미만 일반물품 소기업 제한 없음,FP,0,1,,
PPS-DEV-157,v18,1억원 미만 일반물품 소기업 제한 없음,FP,0,1,,
PPS-DEV-191,v18,1억원 미만 일반물품 소기업 제한 없음,FP,0,1,,
PPS-DEV-23,v19,물품공급 확약서 입찰 시 제출,FN,1,0,"본 사업은 물품제조사(공급사)·기술지원사의 물품공급·기술지원이 필요한 사업으로 첨부된 물품공급·기술지원협약서 내용을 확인 후 입찰 참가하시기 바라며, 입찰 참가자는 제조사(공급사)·기술지원사로부터 물품공급·기술지원 확약서를 전자입찰서 제출 마감일 전까지 보유하여야 하고, 계약 시 제출해야 합니다.",
PPS-DEV-033,v19,물품공급 확약서 입찰 시 제출,FN,1,0,,
PPS-DEV-050,v19,물품공급 확약서 입찰 시 제출,FP,0,1,,물품 납품 시 생산회사 AS 보장 확인서를 같이 제출할 것
PPS-DEV-098,v19,물품공급 확약서 입찰 시 제출,FP,0,1,,"다. 붙임 규격서의 해당 물품 납품이 가능하고 제조사의 물품공급확약서(규격서, 제품사진), 유지보수 및 사후관리확약서 제출이 가능한 업체"
PPS-DEV-110,v19,물품공급 확약서 입찰 시 제출,FP,0,1,,
PPS-DEV-152,v19,물품공급 확약서 입찰 시 제출,FP,0,1,,"본 입찰 대상 물품은 특정물품 선정심사위원회에서 선정된 제품으로 BRISTOL COMPRESSORS 원제조자인 KULTHORN KIRBY社에서 발행하는 제조자증명서 또는 원제조자와 공급자 간의 판매대리점 계약서 또는 판매대리점이 발행하는 공급자증명서(판매대리점에서 발행하는 경우 원제조사와 공급자 간의 판매대리점 계약서 포함 제출)를 입찰마감일 전일까지 원본 1부(외국어 명기시 한글 번역본 1부)를 제출하여야 하며, 사본 제출시에는 “원본과 같음”을 명기하고 입찰참가신청서에 사용한 인장을 날인하여 제출하여야 하며, 제출한 서류가 원제조사(판매대리점)의 확인이 되지 않을 경우 무효처리 합니다."
PPS-DEV-180,v19,물품공급 확약서 입찰 시 제출,FP,0,1,,장비의 원활한 서비스를 위해 계약 시 대리점 계약서 또는 대리점으로부터의 정품공급 및 기술지원 확약서를 첨부하여야 한다.
PPS-DEV-24,v20,입찰참가자격 (SW),FN,1,0,,
PPS-DEV-131,v20,입찰참가자격 (SW),FN,1,0,,
PPS-DEV-132,v20,입찰참가자격 (SW),FN,1,0,,
PPS-DEV-133,v20,입찰참가자격 (SW),FN,1,0,,
PPS-DEV-134,v20,입찰참가자격 (SW),FN,1,0,,
PPS-DEV-25,v21,공동 5% (10%),FN,1,0,"2) 공동수급(공동이행방식)을 허용하며, 공동수급 참여자(구성원)는 조달청 입찰참가자격을 충족하여야 한다. 공동수급체 구성원은 주사업자(대표자)를 명시한 공동협정서를 반드시 제출하여야 하며, 대표[담당자] 지분참여 비율이 많은 업체로 한다. (최소 지분율 3% 이상)",
PPS-DEV-049,v21,공동 5% (10%),FN,1,0,,
PPS-DEV-055,v21,공동 5% (10%),FN,1,0,,
PPS-DEV-056,v21,공동 5% (10%),FN,1,0,,
PPS-DEV-058,v21,공동 5% (10%),FN,1,0,,
PPS-DEV-059,v21,공동 5% (10%),FN,1,0,,
PPS-DEV-26,v22,현장설명회 참석업체 (자격으로 제한 여부) * 계약방법 협상만 적용,FN,1,0,발주기관이 개최하는 사업설명회에 참석한 자(설명회 일정은 추후 안내),
PPS-DEV-27,v23,현장설명회 (공고기간) * 계약방법 협상 + 계약법 지방만 적용,FN,1,0,"마. 사업설명회 : 2026. 2. 3.(화) 14:00, [시설명] 자연교육센터 2층",
PPS-DEV-28,v23,현장설명회 (공고기간) * 계약방법 협상 + 계약법 지방만 적용,FN,1,0,"공고기간

2026.02.19. ~ 03.11. 15:00 (※사전공고 : 02.11. ~ 02.18.)

제안요청 설명회

일시 : 2026.03.03.(화요일) 15:00

장소 : 경기도 [지역:r1|단위=기초|광역=경기도] [지역:r2|단위=기초|광역=경기도] [상세주소], [상세주소](별똥별)

※ 제안요청설명회 참석여부와 상관없이 응찰 가능

접수마감

2026.03.11. 15:00 까지 (직찰 / 방문접수)",
PPS-DEV-138,v23,현장설명회 (공고기간) * 계약방법 협상 + 계약법 지방만 적용,FP,0,1,,
PPS-DEV-139,v23,현장설명회 (공고기간) * 계약방법 협상 + 계약법 지방만 적용,FN,1,0,현장설명회를 다음과 같이 개최합니다. 일시 : 2026. 3. 18.(수) 14:00 / 장소 : 발주기관 대회의실(세부사항은 담당부서 안내),
PPS-DEV-140,v23,현장설명회 (공고기간) * 계약방법 협상 + 계약법 지방만 적용,FN,1,0,6. 사업설명 : 과업설명회 개최 — 2026. 2. 2.(월) 15:00부터 수요기관 중회의실에서 진행합니다.,
PPS-DEV-10,v24,공고서와 나라장터 입력값 상이,FP,0,1,,"계 약 금 액: 금135,000,000원 (금차분: 금68,500,000원)"
PPS-DEV-29,v24,공고서와 나라장터 입력값 상이,FN,1,0,"나. 용역금액: 금37,930,000원(추정가격 34,481,818원, 부가가치세 3,448,182원)",
PPS-DEV-044,v24,공고서와 나라장터 입력값 상이,FP,0,1,,
PPS-DEV-048,v24,공고서와 나라장터 입력값 상이,FP,0,1,,다. 공고일 기준 부가가치세법에 따른 이벤트행사대행업으로 당해 사업에 관한 사업자등록증을 갖춘 경북에 소재한 실적이 우수한 업체.
PPS-DEV-049,v24,공고서와 나라장터 입력값 상이,FN,1,0,,
PPS-DEV-055,v24,공고서와 나라장터 입력값 상이,FN,1,0,,
PPS-DEV-059,v24,공고서와 나라장터 입력값 상이,FP,0,1,,
PPS-DEV-062,v24,공고서와 나라장터 입력값 상이,FN,1,0,,
PPS-DEV-066,v24,공고서와 나라장터 입력값 상이,FP,0,1,,
PPS-DEV-071,v24,공고서와 나라장터 입력값 상이,FN,1,0,,
PPS-DEV-072,v24,공고서와 나라장터 입력값 상이,FN,1,0,,
PPS-DEV-079,v24,공고서와 나라장터 입력값 상이,FN,1,0,,
PPS-DEV-117,v24,공고서와 나라장터 입력값 상이,FP,0,1,,
PPS-DEV-122,v24,공고서와 나라장터 입력값 상이,FP,0,1,,
PPS-DEV-144,v24,공고서와 나라장터 입력값 상이,FP,0,1,,
PPS-DEV-156,v24,공고서와 나라장터 입력값 상이,FP,0,1,,
PPS-DEV-167,v24,공고서와 나라장터 입력값 상이,FP,0,1,,
