id,item,item_name,transition,gold,original,candidate,estimated_price,amount_outside_item_band,source_jsonl_line,original_raw_evidence,candidate_raw_evidence,review_category,review_note,verified_source_excerpts
PPS-DEV-17,v23,현장설명회 (공고기간) * 계약방법 협상 + 계약법 지방만 적용,resolved_fp,0,1,0,309090909,False,17,"2. 제안서 및 가격입찰서 등 제출 구비서류(미래청년기획관 방문 제출) 1) 입찰 참가등록 및 가격 투찰 (전자입찰) : 입찰공고문에 따름 2) 제안서 및 가격입찰서 제출 (방문접수 원칙, 우편접수 불가) ① 일 시 : 2026.02.06.(예정) ② 장 소 : [기관(행정기관)] 미래청년기획관(청년생활지원팀)",,해소: 설명회 대상·시점 구분,입찰·제안서 제출 일시와 제안 평가 발표를 실제 사전 설명회로 취급한 기존 근거가 부족하다. 일반 양식의 현장설명회 행정비용 언급도 개최 사실이 아니다.,"[{""doc_id"": ""D0"", ""line_start"": 22, ""line_end"": 25, ""text"": ""3. 제안서 및 평가위원회 관련\n가. 제안서 및 가격입찰서 제출 (방문접수)\n- 일 시 : 2026.02.05.(목) 10:00~16:00\n- 장 소 : [수요기관(지방정부)] 미래청년기획관 청년사업반 청년생활지원팀(서울 [지역:r1|단위=기초|광역=서울특별시] [상세주소], [상세주소]) [담당자] 주무관(☏ [전화번호])""}, {""doc_id"": ""D0"", ""line_start"": 27, ""line_end"": 30, ""text"": ""- 일시 및 장소: 추후 확정 시 발주부서에서 개별통보\n- 설명방법: 제출된 제안서에 따라 PPT/PDF 발표(제안설명 10분, 질의응답 10분)\n4. 입찰 참가자격 : 다음 조건을 모두 충족하는 자\n가. 「지방자치단체를 당사자로 하는 계약에 관한 법률 시행령」제13조 및 동법 시행규칙 제14조에 의한 자격을 갖춰야 합니다.""}, {""doc_id"": ""D2"", ""line_start"": 44, ""line_end"": 47, ""text"": ""· 검증기간: 2026. 3월 ~ 4월 중(예정)\n※ 청년수당 예비 선정자 발표(4월 예정) 후 이의신청자 발생 시, 이의신청자 대상 서류 재검증 시행(4월 예정)하여 최종 선정자 2만 명 확정\n※ 서류 심사를 위한 단기 인력 투입 가능하며, 서류검증 업무 절차 및 처리 방법은 市에서 안내\n※ 청년수당 선정과정 중 서류점검을 위하여 PC, 책상 등 사무집기류를 포함한 설비, 사무 공간, 인력 등을 제공해야 함""}, {""doc_id"": ""D1"", ""line_start"": 119, ""line_end"": 122, ""text"": ""※ 모니터링 규모 등은 협의하여 조정 예정\n※ 청년수당 예비 선정자 발표(4월 예정) 후 이의신청자 발생 시, 이의신청자 대상 서류 재검증 시행(4월 예정)하여 최종 선정자 2만 명 확정\n※ 최종선정자에 대한 현금사용 모니터링 진행\n※ 서류심사를 위한 단기 인력 투입 가능하며, 서류검증 업무 및 현금 모니터링의 절차와 처리 방법은 市에서 안내""}, {""doc_id"": ""D1"", ""line_start"": 195, ""line_end"": 198, ""text"": "": 입찰공고문에 따름\n2) 제안서 및 가격입찰서 제출 (방문접수 원칙, 우편접수 불가)\n① 일 시 : 2026.02.06.(예정)\n② 장 소 : [기관(행정기관)] 미래청년기획관(청년생활지원팀)""}]"
PPS-DEV-22,v9,과업지시서 특정 모델명 명시,resolved_fp,0,1,0,72727273,False,22,제조국 – 대한민국,,해소: 제조국과 브랜드 구분,기존은 제조국 대한민국을 근거로 삼았다. 제조국은 특정 브랜드·모델이 아니며 규격서에 동등 이상 허용도 있다. 제조국 제한 자체의 별도 쟁점과 v9를 구분해야 한다.,"[{""doc_id"": ""D1"", ""line_start"": 309, ""line_end"": 309, ""text"": ""○ 제조국 – 대한민국""}, {""doc_id"": ""D1"", ""line_start"": 300, ""line_end"": 303, ""text"": ""\n제시한 규격과 동등 또는 동등 이상 물품\n\n① 용 도""}, {""doc_id"": ""D1"", ""line_start"": 308, ""line_end"": 311, ""text"": ""\n○ 제조국 – 대한민국\n\n○ ISO 시험성적 기준 흡수량: 1,560g 이상 물품""}]"
PPS-DEV-22,v17,1억원 미만 일반물품 중소기업 제한,resolved_fp,0,1,0,72727273,False,22,"[판로지원법 시행령] 소기업,소상공인제한",,해소: 중기업 허용의 증거 없음,기존은 메타의 소기업·소상공인 제한 또는 행사대행 면허를 근거로 중기업 허용 위반을 출력했다. 제공 문서에서 SME 전체에 참가자격을 넓혔다는 조건을 찾지 못했다. 규모 조건 자체가 없는 경우 v18의 부재 문제와 v17의 명시적 중기업 허용 문제는 다르다.,"[{""doc_id"": ""D0"", ""line_start"": 22, ""line_end"": 25, ""text"": ""\n아. 입찰참가자격 등록 마감일시 : 2026. 3. 9. 18:00\n\n자. 입찰서 제출기간 : 2026. 3. 3. 10:00 ~ 2026. 3. 10. 10:00""}, {""doc_id"": ""D0"", ""line_start"": 40, ""line_end"": 43, ""text"": ""\n3. 입찰 참가 자격\n\n「지방자치단체를 당사자로 하는 계약에 관한 법률 시행령」 제13조 및 같은 법 시행규칙 제14조에 따른 자격을 갖추고, 다음 각 호의 모든 요건을 갖춘 업체이어야 합니다.""}]"
PPS-DEV-23,v6,"고시금액 미만 지역제한 시,군,구",resolved_fp,0,1,0,136681818,False,23,"나. 입찰공고일 전일부터 입찰일(낙찰자는 계약체결일, 계약이행능력심사 대상자는 계약이행능력심사 서류 제출일)까지 법인등기부상 본점소재지(개인사업자인 경우 사업자등록증 또는 관련 법령에 따른 허가·인가·면허·등록·신고 등 관련 서류에 기재된 사업장 소재지)가 인천광역시에 있는 업체",,해소: 지역 단위 구분,기존에 인용한 소재지 조건은 도·광역시·특별시 단위다. 개별 기준 v6의 광역보다 좁은 지역 제한을 입증하지 않는다. 지역 제한의 금액 상한이나 복수 지역 확장은 다른 항목에서 판단해야 한다.,"[{""doc_id"": ""D0"", ""line_start"": 49, ""line_end"": 49, ""text"": ""나. 입찰공고일 전일부터 입찰일(낙찰자는 계약체결일, 계약이행능력심사 대상자는 계약이행능력심사 서류 제출일)까지 법인등기부상 본점소재지(개인사업자인 경우 사업자등록증 또는 관련 법령에 따른 허가·인가·면허·등록·신고 등 관련 서류에 기재된 사업장 소재지)가 인천광역시에 있는 업체""}, {""doc_id"": ""D0"", ""line_start"": 48, ""line_end"": 51, ""text"": ""\n나. 입찰공고일 전일부터 입찰일(낙찰자는 계약체결일, 계약이행능력심사 대상자는 계약이행능력심사 서류 제출일)까지 법인등기부상 본점소재지(개인사업자인 경우 사업자등록증 또는 관련 법령에 따른 허가·인가·면허·등록·신고 등 관련 서류에 기재된 사업장 소재지)가 인천광역시에 있는 업체\n\n다.「중소기업기본법」제2조에 따른 중소기업 또는「소상공인 보호 및 지원에 관한 법률」제2조에 따른 소상공인으로서「중소기업 범위 및 확인에 관한 규정」에 따라 발급된 중·소기업·소상공인 확인서를 소지한 업체""}]"
PPS-DEV-23,v10,중기간 경쟁제품 입찰 직생 없음,resolved_fp,0,1,0,136681818,False,23,,,해소: 명시된 예외 근거,공고가 해당 드론 구매의 직접생산 요건 제외 근거를 명시한다. 후보의 0은 문서에 나온 예외를 반영한 결과와 일치한다. 법정 예외의 모든 성립요건을 이 분석에서 재검증한 것은 아니다.,"[{""doc_id"": ""D0"", ""line_start"": 25, ""line_end"": 25, ""text"": ""- 본 입찰은 중기간경쟁제품인 드론을 요구하지만, 수요기관의 특별한 사정으로 인하여 사업에서 요구되는 규격이 특정한 기술을 필요로 하므로 ｢중소기업제품 구매촉진 및 판로지원에 관한 법률 시행령｣ 제7조제1항제4호 규정을 적용하여 직접생산확인품목에서 제외하고 일반물품으로 입찰공고합니다.""}]"
PPS-DEV-23,v17,1억원 미만 일반물품 중소기업 제한,resolved_fp,0,1,0,136681818,True,23,"본 입찰은 중기간경쟁제품인 드론을 요구하지만, 수요기관의 특별한 사정으로 인하여 사업에서 요구되는 규격이 특정한 기술을 필요로 하므로 ｢중소기업제품 구매촉진 및 판로지원에 관한 법률 시행령｣ 제7조제1항제4호 규정을 적용하여 직접생산확인품목에서 제외하고 일반물품으로 입찰공고합니다.",,amount_band_screen,메타 추정가격이 동결된 해당 항목의 적용 금액대 밖이다. 원문 발췌는 cases.jsonl의 source_contexts에서 대조. 제품 지정·예외까지 확정한 판정은 아니다.,[]
PPS-DEV-23,v18,1억원 미만 일반물품 소기업 제한 없음,resolved_fp,0,1,0,136681818,True,23,,,amount_band_screen,메타 추정가격이 동결된 해당 항목의 적용 금액대 밖이다. 원문 발췌는 cases.jsonl의 source_contexts에서 대조. 제품 지정·예외까지 확정한 판정은 아니다.,[]
PPS-DEV-28,v18,1억원 미만 일반물품 소기업 제한 없음,resolved_fp,0,1,0,290909091,True,28,,,amount_band_screen,메타 추정가격이 동결된 해당 항목의 적용 금액대 밖이다. 원문 발췌는 cases.jsonl의 source_contexts에서 대조. 제품 지정·예외까지 확정한 판정은 아니다.,[]
PPS-DEV-034,v22,현장설명회 참석업체 (자격으로 제한 여부) * 계약방법 협상만 적용,resolved_fp,0,1,0,73080000,False,34,제안서 설명회 일시 및 장소 2026. 3. 23.(월) 15:00 예지관(강당) 1층 시청각실 ※ 학사일정 등에 따라 설명회 일시나 장소 변경 가능,,해소: 설명회 대상 구분,규격가격동시입찰의 제안 설명 일정이다. 개별 기준의 협상계약 사전 설명회 강제 참가와 같은 사건인지부터 확인해야 한다.,"[{""doc_id"": ""D0"", ""line_start"": 82, ""line_end"": 85, ""text"": ""\n제안서 설명회 일시 및 장소\n\n2026. 3. 23.(월) 15:00 예지관(강당) 1층 시청각실""}, {""doc_id"": ""D0"", ""line_start"": 260, ""line_end"": 263, ""text"": ""\n마. 적격업체 선정: 제안서 설명회 후 교복선정위원회에서 심사 및 선정(심사기준 붙임 참조)\n\n바. 제안서의 효력""}]"
PPS-DEV-035,v9,과업지시서 특정 모델명 명시,resolved_fp,0,1,0,60000000,False,35,마. 납품(공급)업체의 경우 전자입찰서 제출 마감일 전일까지 제조사로부터 당해 물품공급 및 무상지원(A/S) 확약서를 발급후 보유 및 제출하여야 합니다.,,해소: 다른 항목의 제한과 혼동,기존 v9 근거는 제조사 물품공급·A/S 확약서의 제출 시점이다. 특정 브랜드·모델 배제의 직접 근거가 아니며 주로 v19에서 볼 내용이다.,"[{""doc_id"": ""D0"", ""line_start"": 30, ""line_end"": 32, ""text"": ""다. 본 입찰은 4년제 대학교만 참여 가능\n라. 「국가를 당사자로 하는 계약에 관한 법률(2026.1.2.)」 제27조 및 동법 시행령 (2026.1.2.) 제76조에 의한 부정당업자로서 입찰참가자격의 제한을 받지 않은 업체이어야 합니다.\n마. 납품(공급)업체의 경우 전자입찰서 제출 마감일 전일까지 제조사로부터 당해 물품공급 및 무상지원(A/S) 확약서를 발급후 보유 및 제출하여야 합니다.""}]"
PPS-DEV-035,v14,고시금액 이상 일반물품 중소기업 제한,resolved_fp,0,1,0,60000000,True,35,제한경쟁(소기업),,amount_band_screen,메타 추정가격이 동결된 해당 항목의 적용 금액대 밖이다. 원문 발췌는 cases.jsonl의 source_contexts에서 대조. 제품 지정·예외까지 확정한 판정은 아니다.,[]
PPS-DEV-036,v10,중기간 경쟁제품 입찰 직생 없음,resolved_fp,0,1,0,202025455,False,36,,,정답 일치·적용 범위 추가 판정,히트펌프 관련 세부품명과 제조 또는 공급 자격은 있으나 직접생산 확인 요건은 찾지 못했다. 따라서 개선 원인은 확인서 발견으로 설명할 수 없다. 제품 지정 범위·설치공사 구분을 추가 판정해야 한다.,"[{""doc_id"": ""D0"", ""line_start"": 24, ""line_end"": 27, ""text"": ""세부품명 규 격 구매수량 단위 예산금액 비고\n∙ 가스엔진히트펌프\n-부가세 포함\n∙ 전기히트펌프 시방서 및 내역서 참고 222,228,000원""}, {""doc_id"": ""D0"", ""line_start"": 57, ""line_end"": 60, ""text"": ""(나라장터)에 반드시 입찰참가자격등록 마감일시까지 전기히트펌프(세부품명번호10자리 : 40\n10180601) 및 가스엔진히트펌프(세부품명번호10자리 : 4010180602) 및 히트펌프용실내기\n(세부품명번호10자리 : 4010178701)를 제조 또는 공급물품으로 입찰참가 등록한 업체로서\n시방서를 충족(납품)할 수 있는 업체""}]"
PPS-DEV-037,v9,과업지시서 특정 모델명 명시,resolved_fp,0,1,0,195344545,False,37,"3.2.1. 공급업체는 당해 물품 제조사의 물품공급 및 기술지원(A/S) 확약서를 전자입찰서 제출 마감일 전일까지 보유하여야 하며, 낙찰통보 이전에 반드시 제출하여야 합니다.(미제출시 낙찰대상자 제외)",,해소: 다른 항목의 제한과 혼동,기존 v9 근거는 제조사 물품공급·A/S 확약서의 제출 시점이다. 특정 브랜드·모델 배제의 직접 근거가 아니며 주로 v19에서 볼 내용이다.,"[{""doc_id"": ""D0"", ""line_start"": 158, ""line_end"": 158, ""text"": ""3.2.1. 공급업체는 당해 물품 제조사의 물품공급 및 기술지원(A/S) 확약서를 전자입찰서 제출 마감일 전일까지 보유하여야 하며, 낙찰통보 이전에 반드시 제출하여야 합니다.(미제출시 낙찰대상자 제외)""}]"
PPS-DEV-038,v23,현장설명회 (공고기간) * 계약방법 협상 + 계약법 지방만 적용,resolved_fp,0,1,0,34090909,False,38,제안서 설명회: 없음,,해소: 설명회 없음,공고에 “제안서 설명회: 없음”이 있다. 기존은 바로 이 문구를 인용하고도 기간 위반 1을 출력했다.,"[{""doc_id"": ""D0"", ""line_start"": 67, ""line_end"": 67, ""text"": ""제안서 설명회: 없음""}]"
PPS-DEV-040,v17,1억원 미만 일반물품 중소기업 제한,resolved_fp,0,1,0,80727273,False,40,"[판로지원법 시행령] 소기업,소상공인제한",,해소: 중기업 허용의 증거 없음,기존은 메타의 소기업·소상공인 제한 또는 행사대행 면허를 근거로 중기업 허용 위반을 출력했다. 제공 문서에서 SME 전체에 참가자격을 넓혔다는 조건을 찾지 못했다. 규모 조건 자체가 없는 경우 v18의 부재 문제와 v17의 명시적 중기업 허용 문제는 다르다.,"[{""doc_id"": ""D0"", ""line_start"": 72, ""line_end"": 75, ""text"": ""\n※ 참가자격을 갖춘 업체의 대표 또는 대리인 직접 제출\n\n(신분증 사본 및 재직증명서 첨부)""}, {""doc_id"": ""D0"", ""line_start"": 84, ""line_end"": 87, ""text"": ""\n4. 입찰참가자격\n\n가.「지방자치단체를 당사자로 하는 계약에 관한 법률」 시행령 제13조""}]"
