id,item,name,error,gold,prediction,gold_evidence,predicted_evidence
PPS-DEV-09,v8,중복제한 (실적+지역),FP,0,1,,"마. 주된 영업소(본사 소재지를 말함)가 입찰공고일 현재 광주광역시, 전라남도의 관할구역 안에 있어야 합니다."
PPS-DEV-11,v8,중복제한 (실적+지역),FN,1,0,최근 3년 이내에 단일 계약금액 5천만원 이상의 컨퍼런스·포럼 등 행사 운영 용역을 수행한 실적을 보유한 업체,
PPS-DEV-16,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-049,v8,중복제한 (실적+지역),FP,0,1,,라. 체육교육학 전공이 있는 [기관(대학)]만 입찰 참여 가능합니다.
PPS-DEV-051,v8,중복제한 (실적+지역),FP,0,1,,③ 최근 5년 이내 이동형X선 투시장치(C-ARM) 장비 3억원 이상 대학병원에 납품한 실적이 있는 업체
PPS-DEV-052,v8,중복제한 (실적+지역),FP,0,1,,설치와 교육은 반드시 공급자의 납품 경험이 많은 숙달된 기술자에 의해 수행 필요
PPS-DEV-054,v8,중복제한 (실적+지역),FN,1,0,,
PPS-DEV-057,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-059,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-061,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-062,v8,중복제한 (실적+지역),FP,0,1,,"2) 공고일 전일 기준 최근 5년 이내 국가,정부투자기관에서 시행한 단일 건 3억 원(VAT포함) 이상의 축제, 공연 등 문화행사 수행실적이 있어야 합니다."
PPS-DEV-076,v8,중복제한 (실적+지역),FP,0,1,,
PPS-DEV-077,v8,중복제한 (실적+지역),FP,0,1,,"(낙찰자는 계약체결일까지 주된 영업소의 소재지를 강원특별자치도 내에 둔 사업자로 제한하며, 동법 시행령 제92조 및 동법 시행규칙 제76조에 해당되지 않은 업체"
PPS-DEV-034,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-037,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-051,v9,과업지시서 특정 모델명 명시,FN,1,0,,
PPS-DEV-088,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-096,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-101,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-104,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-110,v9,과업지시서 특정 모델명 명시,FP,0,1,,"본 기대는 콩 등의 수확용으로 설계되어 일본 KUBOTA사 완제품을 수입한 보통형 콤바인으로 예취폭은 2,600mm이고, 탑재기관은 직립형 수냉 4기통 4행정 디젤기관이고, 대기환경보전법에 따른 원동기 배출가스 인증(StageV)을 받은 모델로 최대 출력은 87.0Kw(2,600r/min)임"
PPS-DEV-128,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-130,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-133,v9,과업지시서 특정 모델명 명시,FP,0,1,,※ 본 규격은 사용 중인 RHEL 사용 권한 및 기술지원에 대한 연간 갱신을 위한 규격으로 업무연속성 및 호환성 확보를 위해 기존과 동일한 제조사의 단일 규격으로 지정
PPS-DEV-148,v9,과업지시서 특정 모델명 명시,FP,0,1,,"2. 데스크탑컴퓨터는 제조사에서 제공하는 완제품으로, 모든 부품이 동일 제조사 보증을 보장해야 함"
PPS-DEV-152,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-156,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-160,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-176,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-180,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-196,v9,과업지시서 특정 모델명 명시,FP,0,1,,
PPS-DEV-06,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-18,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-23,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-036,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-049,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-060,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-061,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-062,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-064,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-068,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-069,v10,중기간 경쟁제품 입찰 직생 없음,FN,1,0,,
PPS-DEV-086,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-093,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-094,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-103,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-139,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-143,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-144,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-145,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-158,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-169,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-171,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-177,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-182,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-191,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-194,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-199,v10,중기간 경쟁제품 입찰 직생 없음,FP,0,1,,
PPS-DEV-14,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-18,v11,중기간 경쟁제품 입찰 중소 없음,FP,0,1,,
PPS-DEV-036,v11,중기간 경쟁제품 입찰 중소 없음,FP,0,1,,
PPS-DEV-060,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-061,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-062,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-063,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-064,v11,중기간 경쟁제품 입찰 중소 없음,FN,1,0,,
PPS-DEV-094,v11,중기간 경쟁제품 입찰 중소 없음,FP,0,1,,
PPS-DEV-139,v11,중기간 경쟁제품 입찰 중소 없음,FP,0,1,,
PPS-DEV-143,v11,중기간 경쟁제품 입찰 중소 없음,FP,0,1,,
PPS-DEV-144,v11,중기간 경쟁제품 입찰 중소 없음,FP,0,1,,
PPS-DEV-182,v11,중기간 경쟁제품 입찰 중소 없음,FP,0,1,,
PPS-DEV-191,v11,중기간 경쟁제품 입찰 중소 없음,FP,0,1,,
PPS-DEV-15,v12,일반제품 직생 제한,FN,1,0,"마. 본 입찰 대상 물품(과일류, 세부품명번호 5030990101)에 대한 직접생산확인증명서를 보유한 자이어야 합니다.",
PPS-DEV-049,v12,일반제품 직생 제한,FN,1,0,,
PPS-DEV-053,v12,일반제품 직생 제한,FN,1,0,,
PPS-DEV-054,v12,일반제품 직생 제한,FN,1,0,,
PPS-DEV-056,v12,일반제품 직생 제한,FN,1,0,,
PPS-DEV-057,v12,일반제품 직생 제한,FN,1,0,,
PPS-DEV-16,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,"『중소기업제품 구매촉진 및 판로지원에 관한 법률』 제2조에 따른 소기업자로서 중소기업 범위 및 확인에 관한 규정에 따라 발급된 소기업, 소상공인확인서를 소지한 업체이어야 합니다(『소기업·소상공인 확인서』는 중소기업공공구매 종합정보망에서 확인하며, 확인이 되지 않을 경우 입찰 참가 자격이 없습니다.)",
PPS-DEV-069,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,,
PPS-DEV-074,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,,
PPS-DEV-076,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,,
PPS-DEV-077,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,,
PPS-DEV-078,v13,"중기간 경쟁제품 소기업, 소상공인 제한",FN,1,0,,
PPS-DEV-13,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,
PPS-DEV-17,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,다. 「중소기업기본법」제2조에 따른 중소기업자 또는 「소상공인 보호 및 지원에 관한 법률」제2조에 따른 소상공인으로서 중소기업확인서를 소지한 업체이어야 합니다.,
PPS-DEV-23,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,"본 입찰은 중기간경쟁제품인 드론을 요구하지만, 수요기관의 특별한 사정으로 인하여 사업에서 요구되는 규격이 특정한 기술을 필요로 하므로 ｢중소기업제품 구매촉진 및 판로지원에 관한 법률 시행령｣ 제7조제1항제4호 규정을 적용하여 직접생산확인품목에서 제외하고 일반물품으로 입찰공고합니다."
PPS-DEV-035,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,제한경쟁(소기업)
PPS-DEV-045,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-049,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-051,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-052,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-054,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-057,v14,고시금액 이상 일반물품 중소기업 제한,FN,1,0,,
PPS-DEV-060,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,
PPS-DEV-061,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,재위탁 및 공동수급 참여 불가
PPS-DEV-086,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,
PPS-DEV-088,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,"※ 본 사업의 ‘드론’은 중소기업 간 경쟁제품에 해당하나 추정가격 1천만 원 미만으로, 직접생산확인증명서를 별도로 요구하지 않습니다."
PPS-DEV-094,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,
PPS-DEV-101,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,중소기업제품 구매촉진 및 판로지원에 관한 법률 시행령 제2조의3(중소기업자와의 우선 조달계약에 대한 예외)에 따라 비영리법인은 참여 가능
PPS-DEV-119,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,본 사업은 단독입찰만 가능 *공동수급(컨소시엄 등) 및 제3자 일괄 재용역 불가
PPS-DEV-143,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,「중소기업제품 구매촉진 및 판로지원에 관한 법률」제9조에 따라 간판(세부품명번호 5512190401) 및 디자인서비스(세부품명번호 8214150201) 대한 직접생산확인증명서를 발급받은 업체
PPS-DEV-146,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,
PPS-DEV-162,v14,고시금액 이상 일반물품 중소기업 제한,FP,0,1,,본 사업은 공동수급(공동이행방식)을 허용하지 않음
PPS-DEV-03,v15,1억 이상- 고시금액미만 소기업 제한,FP,0,1,,
PPS-DEV-18,v15,1억 이상- 고시금액미만 소기업 제한,FN,1,0,"소기업·소상공인 확인서는 입찰서 제출마감일 전일까지 발급된 것으로 유효기간 내에 있어야 하며, 중소기업제품 공공구매 종합정보망(http://www.smpp.go.kr)에서 확인이 안될 경우 입찰참가자격이 없습니다.",
PPS-DEV-19,v15,1억 이상- 고시금액미만 소기업 제한,FN,1,0,‘소기업·소상공인확인서’는 중소기업제품 공공구매 종합정보망(http://www.smpp.go.kr)에서 확인(전자입찰서 제출 마감일 전일까지 발급된 것으로 유효기간 내에 있는 것이 있어야하며 계약체결일까지 유지하여야 함)이 안 될 경우 입찰참가자격이 없습니다.,
PPS-DEV-036,v15,1억 이상- 고시금액미만 소기업 제한,FN,1,0,,
PPS-DEV-050,v15,1억 이상- 고시금액미만 소기업 제한,FP,0,1,,
PPS-DEV-052,v15,1억 이상- 고시금액미만 소기업 제한,FP,0,1,,
PPS-DEV-055,v15,1억 이상- 고시금액미만 소기업 제한,FN,1,0,,
PPS-DEV-071,v15,1억 이상- 고시금액미만 소기업 제한,FP,0,1,,
PPS-DEV-079,v15,1억 이상- 고시금액미만 소기업 제한,FN,1,0,,
PPS-DEV-080,v15,1억 이상- 고시금액미만 소기업 제한,FN,1,0,,
PPS-DEV-096,v15,1억 이상- 고시금액미만 소기업 제한,FP,0,1,,나.「중소기업기본법」제2조에 따른 중/소기업자 및 「소상공인 보호 및 지원에 관한 법률」제2조에 따른 소기업 및 소상공인으로서 중/소기업·소상공인확인서(전자입찰서 제출 마감일 전일까지 발급된 것으로 유효기간 내에 있어야 함)를 소지한 업체이어야 합니다.
PPS-DEV-112,v15,1억 이상- 고시금액미만 소기업 제한,FP,0,1,,
PPS-DEV-125,v15,1억 이상- 고시금액미만 소기업 제한,FP,0,1,,
PPS-DEV-144,v15,1억 이상- 고시금액미만 소기업 제한,FP,0,1,,
PPS-DEV-03,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FP,0,1,,
PPS-DEV-04,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FP,0,1,,
PPS-DEV-07,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FP,0,1,,
PPS-DEV-20,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FN,1,0,,
PPS-DEV-037,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FN,1,0,,
PPS-DEV-052,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FP,0,1,,
PPS-DEV-057,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FP,0,1,,
PPS-DEV-058,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FN,1,0,,
PPS-DEV-061,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FP,0,1,,
PPS-DEV-065,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FN,1,0,,
PPS-DEV-066,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FN,1,0,,
PPS-DEV-067,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FN,1,0,,
PPS-DEV-071,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FP,0,1,,
PPS-DEV-094,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FP,0,1,,
PPS-DEV-099,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FP,0,1,,
PPS-DEV-125,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FP,0,1,,
PPS-DEV-136,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FP,0,1,,
PPS-DEV-140,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FP,0,1,,
PPS-DEV-142,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FP,0,1,,
PPS-DEV-144,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FP,0,1,,
PPS-DEV-155,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FP,0,1,,
PPS-DEV-165,v16,1억 이상- 고시금액미만 중소기업 제한 없음,FP,0,1,,
PPS-DEV-09,v17,1억원 미만 일반물품 중소기업 제한,FP,0,1,,「중소기업기본법」제2조에 따른 중기업 또는 소기업이거나 「소상공인 보호 및 지원에 관한 법률」제2조에 따른 소상공인으로서 「중소기업 범위 및 확인에 관한 규정」에 따라 발급된 중․소기업․소상공인 확인서(중소기업확인서)를 소지한 업체이어야 합니다.
PPS-DEV-21,v17,1억원 미만 일반물품 중소기업 제한,FN,1,0,다. 「중소기업기본법」제2조에 따른 중소기업 또는 「소상공인 보호 및 지원에 관한 법률」제2조에,
PPS-DEV-22,v17,1억원 미만 일반물품 중소기업 제한,FP,0,1,,
